Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2006:Q4,Black,3474511,1592791,1339359,253432,1881721,187126,20316,22278,15767,6512,291,0,291,112782,94924,120574,249007,831247,185020,58156,1033146,1031177,791762,234642,1243,3530,1969,2441365,13731542
2006:Q4,Hispanic,2592109,1483002,1248584,234418,1109107,130293,15298,21252,15188,6064,4369,2899,1470,156244,23799,44515,120020,276199,277900,39217,908121,907592,715286,178826,1958,11523,529,1683988,9957937
2006:Q4,Other,4648279,2144505,1861440,283065,2503774,325025,51717,61843,36019,25824,19415,19415,0,461489,59512,66491,208406,562561,628717,58600,1173812,1172495,942025,215125,1561,13783,1317,3474467,9574772
2007:Q1,White,67343741,22950034,19403469,3546565,44393707,4935753,1381845,2219126,1759818,459308,939221,839646,99575,12780553,980346,1117409,3562639,8575424,7284355,617035,9908298,9887767,7593745,1809794,26875,457353,20530,57435443,82212100
2007:Q1,Black,3492941,1603560,1338699,264862,1889381,193276,20284,22420,15921,6499,260,0,260,110700,96679,120351,250971,834552,181023,58863,1044041,1042001,810494,227615,851,3040,2040,2448899,13662420
2007:Q1,Hispanic,2614552,1473523,1238718,234805,1141029,138386,15681,22303,15950,6353,4858,3242,1616,164134,22047,44591,125464,276025,287835,39705,927757,927254,732882,180537,1594,12241,502,1686796,9949884
2007:Q1,Other,4843333,2182814,1884414,298400,2660519,346898,56431,66345,39887,26458,22557,22427,130,502283,60609,70123,213131,592931,668254,60956,1222926,1221567,984112,222226,1037,14191,1360,3620407,9885657
2007:Q2,White,67971174,22838086,19268038,3570048,45133089,4904850,1435740,2132399,1768193,364205,979265,884931,94334,13127641,1003480,1151050,3724594,8678600,7362001,633468,10078737,10058161,7700506,1830527,26474,500654,20575,57892438,82171496
2007:Q2,Black,3555420,1618262,1344972,273290,1937158,197372,20260,21717,15660,6057,4047,3828,219,107150,99592,123450,264331,856132,181305,61801,1071849,1069787,834892,229264,849,4781,2062,2483571,13622562
2007:Q2,Hispanic,2650292,1472147,1235513,236634,1178145,141085,16124,21539,16243,5296,5808,4055,1752,170929,20756,45715,134302,278984,301834,41071,956251,955789,755188,183949,1701,14951,462,1694041,9960029
2007:Q2,Other,5017911,2218893,1907245,311648,2799018,361374,61541,69868,41380,28488,26980,26328,652,526845,62494,75746,225181,609894,714659,64437,1274348,1272984,1023560,233225,974,15224,1364,3743563,10171623
2007:Q3,White,68746727,22649450,19061623,3587827,46097277,4927963,1634161,2560424,1918720,641704,993609,903210,90399,13233051,1014389,1166998,3797721,8769171,7358869,640920,10186180,10165220,7789439,1877176,38721,459884,20960,58560547,82068424
2007:Q3,Black,3593469,1622644,1343893,278751,1970826,202831,20030,22344,16155,6189,5321,5118,203,102375,101818,124676,269275,879077,179376,63705,1109600,1107462,865439,238195,1489,2339,2138,2483869,13618224
2007:Q3,Hispanic,2703343,1486946,1247739,239207,1216397,145836,16961,25499,17524,7975,6378,4480,1897,176965,19079,46262,140926,282398,314003,42090,991365,990929,782668,191552,2689,14019,436,1711978,9993273
2007:Q3,Other,5144686,2243729,1921573,322156,2900957,377327,70000,69152,47647,21505,30612,29631,981,534629,63187,79811,230024,624154,754952,67110,1326401,1325006,1059782,248629,1615,14980,1395,3818285,10427724
2007:Q4,White,68153591,22430379,18818487,3611892,45723212,5098805,1793096,2553339,1880196,673143,1085329,998648,86681,12516310,1020506,1164328,3740439,8847200,7246597,657262,10316324,10295382,7875375,1906552,44126,469330,20942,57837267,81898463
2007:Q4,Black,3578713,1605464,1319036,286428,1973249,204258,20232,23663,17454,6208,17152,17076,77,100470,99237,124103,250362,895811,173701,64259,1113162,1111080,855304,250523,1680,3574,2082,2465551,13653730
2007:Q4,Hispanic,2617744,1418290,1175168,243122,1199454,145574,17302,24952,16992,7960,7310,5601,1709,168719,20156,47028,137662,288305,299892,42553,992346,991891,781471,193719,2881,13820,454,1625398,10053002
2007:Q4,Other,5194342,2264667,1931320,333348,2929675,392668,76697,70863,49871,20992,35716,33593,2123,529641,66383,80259,238738,635331,734585,68794,1368227,1366776,1089990,258684,1893,16209,1451,3826115,10650327
2008:Q1,White,66613439,21932947,18290134,3642814,44680492,5280928,1996402,2630936,1937863,693073,1165132,1081473,83658,11519972,1013248,1128318,3528570,8909457,6839177,668352,10406346,10384381,7939953,1890412,51318,502699,21965,56207093,81671820
2008:Q1,Black,3509317,1564535,1274341,290194,1944783,206515,20441,25619,19334,6285,26584,26584,0,97086,95848,119514,216677,913879,158301,64318,1106409,1104232,842032,254169,1982,6049,2177,2402908,13725682
2008:Q1,Hispanic,2520567,1352925,1103846,249079,1167641,146096,17817,24979,17123,7856,8047,6514,1534,159096,20817,46568,129992,294626,276735,42869,990423,989906,777246,194757,3161,14742,517,1530144,10136555
2008:Q1,Other,5125995,2231147,1889855,341291,2894849,407835,84482,76633,55572,21061,40413,37274,3140,503086,68284,77258,234125,643137,689720,69875,1398516,1396909,1114122,262670,2309,17809,1607,3727479,10841022
2008:Q2,White,65630428,21525413,17864365,3661048,44105015,5157108,1921762,2718031,2050711,667319,1163775,1072645,91129,11059472,1021520,1113458,3521148,8987404,6765823,675514,10386890,10364650,7973231,1895875,38665,456878,22240,55243538,81402354
2008:Q2,Black,3473150,1522606,1234675,287930,1950545,205608,21224,28274,21709,6565,25650,25627,23,97007,93988,117945,204953,936680,155202,64014,1079620,1077444,805651,266042,1201,4550,2176,2393530,13828750
2008:Q2,Hispanic,2458237,1307466,1052012,255454,1150771,138151,17753,25010,17594,7415,7590,6152,1438,152874,22132,47116,128945,302321,265800,43078,958614,958063,752502,191201,2281,12079,551,1499623,10239755
2008:Q2,Other,5112650,2192800,1848491,344309,2919849,410562,85788,87768,63736,24032,41080,38389,2691,511239,71520,75923,245622,651944,667948,70455,1415573,1413883,1126959,267335,1401,18188,1690,3697077,11002712
2008:Q3,White,63683720,21112847,17439744,3673104,42570873,5297167,1916909,2933555,2183253,750302,1152654,1052492,100162,9615825,1019697,1087763,3261819,9047700,6547460,690325,10462699,10440634,7941941,1899308,68764,530620,22065,53221021,81103927
2008:Q3,Black,3415539,1493040,1199800,293240,1922499,208433,21914,30793,24406,6387,23633,23524,109,90788,91433,115070,168352,959765,147363,64955,1087043,1084928,798177,274721,2836,9193,2115,2328496,13957604
2008:Q3,Hispanic,2381329,1257431,996465,260966,1123898,138023,17881,25918,18146,7772,6994,5653,1341,140304,23130,47303,120096,310077,250379,43794,967530,966961,751978,196221,3801,14960,569,1413799,10358428
2008:Q3,Other,4993654,2155826,1805403,350423,2837828,422782,88512,92893,73229,19664,41029,39077,1953,448264,73726,73222,235099,657154,633562,71585,1433220,1431494,1134067,273562,3462,20403,1726,3560434,11138295
2008:Q4,White,60808143,20666211,17013945,3652266,40141933,5535683,2143675,3172288,2380731,791557,962017,859279,102738,7480384,1011693,1016453,2831589,9081043,6202470,704639,10235986,10212693,7891768,1888750,70123,362053,23293,50572158,80790398
2008:Q4,Black,3308782,1464134,1167776,296358,1844649,212909,22341,34143,27778,6365,2355,2267,88,79360,88421,105924,116498,981450,135292,65954,1068741,1066482,781434,281129,2783,1137,2259,2240041,14106913
2008:Q4,Hispanic,2290739,1210898,946761,264137,1079842,140958,18642,26741,18947,7795,3893,2694,1199,121865,23935,45546,105573,317375,230763,44550,951328,950682,743017,197778,3700,6186,647,1339411,10488399
2008:Q4,Other,4798619,2120629,1767143,353486,2677990,438400,96955,104180,86430,17751,36782,34602,2180,334391,75230,65610,208674,657332,587884,72551,1434750,1432847,1134232,276132,3432,19052,1902,3363870,11250672
2009:Q1,White,59214633,20237148,16604114,3633034,38977485,5464449,2112265,3462808,2483856,978952,895320,787379,107941,6645947,1017941,1013114,2711194,9087511,5861272,705661,10136298,10113425,7885485,1830998,56388,340554,22873,49078335,80475629
2009:Q1,Black,3260019,1433358,1136583,296775,1826661,213731,23179,35780,30670,5111,111,0,111,75950,86675,106020,95531,1001113,123498,65072,1056971,1054803,777027,275189,1829,758,2168,2203048,14271348
2009:Q1,Hispanic,2220415,1171300,903281,268019,1049116,134804,18775,27872,19241,8631,2603,1539,1064,111974,25335,46813,100999,324003,211355,44585,952695,952038,745074,199795,2867,4302,657,1267720,10625493
2009:Q1,Other,4675194,2077562,1723334,354228,2597632,440972,98835,97045,95596,1449,35367,33372,1996,309130,77996,64481,207850,652349,541445,72162,1436926,1435016,1140690,272160,2255,19911,1910,3238268,11342743
2009:Q2,White,59757836,19895637,16268575,3627062,39862199,5447901,1993795,3087192,2107495,979697,908906,796073,112833,8048533,1034551,1069696,3002696,9140407,5418038,710485,10131505,10109942,7888612,1802473,66968,351889,21563,49626331,80173480
2009:Q2,Black,3287733,1410673,1116007,294666,1877059,215370,24086,34693,29342,5351,130,0,130,88693,85847,114697,113084,1027483,108226,64750,1040398,1038456,755365,278452,2324,2315,1942,2247334,14445578
2009:Q2,Hispanic,2206190,1155804,882249,273555,1050386,130152,18651,25698,17364,8333,2412,1493,920,119686,27186,50873,110135,332490,188268,44835,937597,936969,731852,197764,3240,4114,628,1268594,10765534
2009:Q2,Other,4739607,2031185,1677954,353231,2708422,445045,98131,82777,80020,2757,36330,34475,1855,440851,81684,69383,243090,652952,486180,71999,1439272,1437451,1143252,270185,2900,21115,1821,3300335,11417408
2009:Q3,White,61310467,19636463,16022622,3613841,41674004,5422935,1836223,3263442,2380987,882454,928414,810972,117442,9474155,1053121,1129761,3318015,9198569,5330256,719115,10120405,10099163,7855573,1797742,79987,365861,21242,51190062,79897811
2009:Q3,Black,3340454,1387892,1098784,289108,1952562,216912,24892,40499,34050,6449,143,0,143,101775,85157,124171,133751,1054892,105398,64971,1037653,1035794,742066,286640,3026,4062,1858,2302801,14624274
2009:Q3,Hispanic,2213604,1146020,867307,278713,1067585,125057,18338,26028,18521,7507,2294,1528,766,126963,29145,55215,120136,341157,177964,45288,935090,934449,725365,201346,3676,4063,641,1278515,10904348
2009:Q3,Other,4895559,1998297,1648692,349605,2897262,448117,95866,111257,97443,13815,37475,35717,1758,578627,85480,74664,281178,653176,459339,72083,1441339,1439508,1140387,272983,3804,22334,1831,3454220,11477568
2009:Q4,White,61399014,19477278,15853541,3623737,41921736,5620696,1753232,3088955,2320557,768398,931241,808979,122262,9698031,1067358,1169187,3437767,9238958,5182304,734006,10129416,10110002,7848323,1785892,87434,388353,19415,51269597,79662484
2009:Q4,Black,3375231,1382389,1084397,297992,1992842,221461,25574,42919,35474,7445,160,0,160,106434,83981,130759,135320,1079713,100423,66099,1023782,1022243,718151,294366,3392,6334,1539,2351449,14802105
2009:Q4,Hispanic,2207915,1137611,853542,284069,1070304,126504,18199,24677,18105,6572,1950,1346,604,125328,30934,58675,123587,348917,165459,46075,919622,919037,709459,201271,3826,4481,585,1288293,11037760
2009:Q4,Other,4941505,1980121,1625786,354335,2961384,460086,95313,122108,97414,24694,37977,36350,1627,627996,88752,77699,301518,649526,427746,72662,1440736,1439058,1137660,273488,4281,23630,1678,3500769,11526121
2010:Q1,White,62321188,19397146,15784188,3612958,42924042,5585784,1554678,3364228,2478838,885390,934629,809081,125547,10234924,1073252,1199464,3570643,9399020,5281449,725972,10099013,10077694,7792279,1735346,142489,407580,21318,52222175,79481358
2010:Q1,Black,3423829,1372599,1075597,297002,2051230,222642,25940,46242,39310,6932,148,0,148,113384,81872,135937,137968,1119621,103942,63535,993714,991927,683186,292153,8147,8441,1787,2430115,14973741
2010:Q1,Hispanic,2207911,1127524,839393,288131,1080387,120562,17512,25452,18570,6882,1623,1192,431,125759,32353,61717,127348,360922,161743,45396,892104,891407,682977,197946,5773,4710,697,1315807,11161594
2010:Q1,Other,5028739,1968058,1615346,352712,3060681,461683,90661,125695,109410,16285,38739,36980,1759,700643,91081,79624,322910,662703,416009,70934,1429019,1427102,1124316,267611,10294,24881,1917,3599720,11565970
2010:Q2,White,61622659,19334408,15739974,3594434,42288251,5555937,1454419,3516539,2710033,806506,943939,816921,127018,9313615,1062921,1194119,3391515,9531891,5597980,725376,10100630,10078636,7790021,1719637,150082,418896,21994,51522029,79368295
2010:Q2,Black,3423194,1364531,1069221,295310,2058663,223576,26239,51815,44101,7714,582,482,99,109317,78006,135379,108901,1147929,114984,61937,968981,967137,649596,298774,8659,10108,1844,2454213,15133853
2010:Q2,Hispanic,2190308,1119092,828294,290798,1071216,114404,17112,25275,19128,6146,1388,1139,249,115455,33027,63009,120274,370617,165598,45057,863040,862286,657826,194215,5769,4476,753,1327268,11271676
2010:Q2,Other,4999080,1947524,1597155,350369,3051555,462961,88629,150623,126287,24336,40007,37804,2203,659724,91658,77424,314265,675159,421290,69815,1422672,1420647,1117861,265827,10930,26028,2024,3576408,11600012
2010:Q3,White,63290155,19211920,15624092,3587828,44078235,5626300,1447722,3416228,2804428,611801,957452,828622,128830,10431753,1086931,1253602,3654873,9715484,5759954,727936,10085788,10066007,7771580,1729260,140455,424712,19781,53204367,79337154
2010:Q3,Black,3480864,1342684,1051354,291330,2138180,225557,26713,55993,47406,8587,2028,1973,55,120514,77163,144684,123559,1180960,120388,60623,952070,950632,621290,310587,7291,11463,1439,2528794,15277109
2010:Q3,Hispanic,2231037,1138107,844013,294094,1092930,110933,17093,23909,19113,4797,1203,1138,65,119609,35088,67327,127947,381480,163558,44783,841514,840840,636802,194984,5157,3897,674,1389523,11363830
2010:Q3,Other,5168134,1918243,1571131,347112,3249891,468147,89606,172563,135229,37334,41294,38695,2599,775923,95574,82296,347468,693946,414168,68906,1415790,1413969,1108756,268895,9218,27100,1821,3752344,11631150
2010:Q4,White,64729505,19021831,15426676,3595154,45707674,5586526,1590494,3496210,2573867,922343,974136,848585,125551,11335441,1098484,1298609,3871944,9889601,5835731,730499,10078063,10056610,7640425,1831882,142844,441460,21453,54651442,79397126
2010:Q4,Black,3557639,1332550,1035246,297304,2225089,225024,26328,50351,43334,7017,8105,7509,596,134968,77084,153362,145424,1216990,126794,60659,971631,969968,614118,336854,7227,11770,1663,2586008,15399681
2010:Q4,Hispanic,2181649,1082563,790893,291669,1099087,108315,16438,23894,17828,6066,2187,1295,892,126652,34024,66757,131171,377990,166655,45002,828323,827603,620947,196898,5240,4518,719,1353327,11435147
2010:Q4,Other,5263756,1919700,1568326,351374,3344056,474909,90181,131403,116366,15037,38973,35987,2987,826127,98497,93596,366415,727498,424998,71459,1408134,1406101,1089190,281177,9465,26269,2033,3855622,11661877
2011:Q1,White,65649413,18776831,15154992,3621840,46872581,5752207,1549923,3442308,2621207,821101,973904,847956,125948,12129330,1116076,1299950,4035544,9964504,5876008,732826,10070841,10049064,7615789,1824583,136392,472300,21776,55578572,79538710
2011:Q1,Black,3599494,1313322,1012486,300836,2286172,226917,25354,50119,42544,7575,11958,10807,1151,148642,77387,154719,162083,1236795,131729,60470,965142,963475,612235,332121,6259,12859,1668,2634352,15503741
2011:Q1,Hispanic,2157390,1061322,770659,290664,1096067,111703,14949,22693,17324,5369,2831,1182,1649,132508,33106,63871,131943,369359,168020,45085,816166,815466,610331,194216,5010,5910,700,1341224,11487771
2011:Q1,Other,5353629,1906749,1551825,354924,3446881,490486,84502,137246,114426,22820,35559,32741,2818,866079,101940,99851,379728,744806,432754,73929,1399154,1397055,1085432,277389,8576,25658,2098,3954476,11693070
2011:Q2,White,66045671,18730519,15082373,3648146,47315152,5874300,1532670,3604465,2619803,984663,1012287,886548,125739,12107617,1132425,1308946,4057053,10035441,5914674,735274,10037315,10015129,7567898,1850369,123748,473113,22187,56008356,79747739
2011:Q2,Black,3629009,1306114,995290,310824,2322895,227694,24441,47358,41096,6262,19272,17626,1646,156070,77400,157000,163228,1253845,136438,60148,966201,964519,613197,334323,4799,12199,1682,2662808,15592960
2011:Q2,Hispanic,2126321,1046230,758130,288100,1080091,113434,13602,22422,16643,5779,3881,1546,2335,132461,32040,61203,127419,359618,168936,45076,803828,803146,601631,191387,4556,5572,682,1322493,11525112
2011:Q2,Other,5349330,1905274,1543270,362004,3444056,504041,79793,117667,109559,8108,33691,30919,2772,840824,105183,106885,378920,760538,440147,76367,1388775,1386603,1077942,276998,7017,24646,2172,3960555,11725197
2011:Q3,White,64429922,18690219,15011811,3678408,45739703,6012151,1513603,3965408,2855365,1110043,1011708,884289,127419,10288800,1141260,1271470,3729923,10066005,5989070,750304,10035764,10014478,7530823,1890841,130751,462063,21286,54394159,80010041
2011:Q3,Black,3582686,1290736,986348,304388,2291950,228271,23525,46853,41975,4878,22475,20332,2142,149074,76544,151542,125978,1263562,142366,61760,970582,969101,612422,340797,5050,10832,1482,2612104,15671011
2011:Q3,Hispanic,2070219,1034167,746786,287382,1036052,115408,12296,22346,16404,5942,4381,1400,2981,119761,30577,56137,111046,347485,170834,45781,791897,791295,591263,190713,4766,4552,602,1278323,11550582
2011:Q3,Other,5184048,1906941,1546489,360451,3277108,518218,75205,117580,117580,0,30383,27894,2489,675549,107612,108637,344287,769424,450208,80005,1384367,1382263,1071262,279823,7726,23452,2104,3799681,11758730
2011:Q4,White,65554354,18578209,14886875,3691334,46976145,6155798,1545099,3927187,2809417,1117769,969275,841845,127430,10940256,1169234,1299554,3924419,10162309,6112217,770797,10029157,10007872,7490330,1936646,140016,440881,21285,55525197,80311447
2011:Q4,Black,3626867,1272800,966053,306748,2354067,228585,22816,44635,39929,4705,21752,19189,2563,161875,77461,156498,144973,1281190,150101,64181,978988,977564,616231,346988,5492,8854,1424,2647879,15741566
2011:Q4,Hispanic,2044641,1012097,728737,283360,1032544,117367,11239,21267,15583,5684,4359,802,3557,124126,29892,54214,111514,337528,174268,46770,783116,782554,584630,189934,5039,2951,562,1261525,11567590
2011:Q4,Other,5275001,1907514,1544301,363213,3367487,532659,72462,109852,109852,0,26237,23769,2467,700977,111948,117732,359580,787800,464081,84160,1380171,1378039,1064542,282657,8741,22098,2132,3894830,11794137
2012:Q1,White,67250764,18459651,14746359,3713292,48791113,6223870,1492687,3833445,2667692,1165753,972984,849954,123030,12355801,1174274,1362135,4211307,10273845,6124411,766354,10014351,9991616,7455427,1938551,133896,463741,22736,57236413,80637787
2012:Q1,Black,3688802,1257530,941247,316283,2431272,227713,21810,41104,37058,4047,25406,22575,2832,180901,76071,166923,174999,1300240,153630,62473,965636,964038,607331,342690,4576,9440,1598,2723166,15808298
2012:Q1,Hispanic,2020750,991402,712192,279209,1029348,116786,9920,20176,14626,5550,4805,795,4011,133422,28183,53936,114557,327872,173536,46155,761253,760663,567069,184956,4795,3843,590,1259497,11579547
2012:Q1,Other,5416314,1907237,1537107,370130,3509077,544103,67170,97589,97589,0,24393,21373,3020,784299,113957,130671,383511,808256,469244,85886,1366964,1364649,1056485,278844,7898,21422,2315,4049351,11831891
2012:Q2,White,67309761,18633897,14902634,3731263,48675864,6215769,1452675,4035883,2928657,1107225,986829,868628,118201,11974796,1159568,1331343,4157599,10334497,6262330,764575,10004025,9979811,7407947,1980182,133108,458574,24214,57305736,80974892
2012:Q2,Black,3691936,1250475,938557,311918,2441461,225806,20869,42346,37667,4680,29808,26760,3048,185688,72722,162253,166681,1312062,162048,61179,968396,966620,606498,347597,4130,8395,1776,2723540,15874878
2012:Q2,Hispanic,1995955,998418,722222,276196,997537,113702,8720,19326,14209,5117,5288,899,4389,130506,25614,49068,106367,315962,177287,45697,747073,746454,556270,182302,4728,3155,619,1248882,11589862
2012:Q2,Other,5416024,1928173,1558586,369587,3487851,552727,62505,105571,105571,0,22970,19398,3573,728683,113991,133203,374700,821083,484525,87893,1358936,1356435,1048023,280387,7704,20320,2501,4057088,11872459
2012:Q3,White,68957262,18844641,15096290,3748351,50112620,6226251,1503174,4149070,2885898,1263173,985829,871737,114092,12734317,1172305,1360276,4326365,10425951,6463406,765677,10007680,9983100,7356864,2029097,132611,464529,24580,58949581,81308590
2012:Q3,Black,3749752,1248956,939673,309283,2500796,224118,20350,38424,35724,2700,32674,29426,3248,199842,72063,167266,184019,1328552,173119,60367,981775,980000,615189,353102,3708,8002,1775,2767977,15944980
2012:Q3,Hispanic,1991051,1002014,729065,272949,989037,111176,7881,18713,13438,5275,5558,836,4722,135177,24229,47134,105063,305336,183341,45428,745731,745136,553464,183909,4671,3092,595,1245320,11601946
2012:Q3,Other,5548562,1964776,1594753,370024,3583786,562550,60863,98313,98313,0,21067,17076,3991,760280,116846,142470,387161,838891,505125,90221,1354785,1352215,1040910,284345,7548,19412,2569,4193778,11916313
2012:Q4,White,69640372,19008050,15234304,3773746,50632322,6440431,1606094,3998511,2902373,1096138,1001242,891230,110012,12831109,1181654,1371830,4369588,10502371,6553120,776373,10016171,9994163,7335405,2084879,133453,440426,22007,59624201,81624713
2012:Q4,Black,3787750,1245066,934552,310514,2542685,224808,20055,38922,34261,4661,36886,33468,3418,209013,71111,169598,187092,1343906,180129,61166,977353,976053,601624,365178,3385,5866,1300,2810397,16022275
2012:Q4,Hispanic,1978637,1005256,734905,270351,973382,115146,7209,17325,12726,4599,5947,943,5003,135528,22713,44383,99620,294246,185480,45787,715202,714765,532439,176291,4661,1374,436,1263436,11619208
2012:Q4,Other,5622242,2002944,1630115,372829,3619298,581023,60843,94059,94059,0,19668,15306,4363,740799,119432,149905,387686,855048,517289,93546,1349555,1347230,1035117,286557,7549,18007,2325,4272687,11963923
2013:Q1,White,71967682,19351535,15559548,3791986,52616147,6486535,1537931,3771398,2807542,963857,984350,875232,109119,14417171,1193726,1412940,4602420,10787538,6642094,780044,9949866,9927051,7245316,2088831,134045,458860,22815,62017816,81909091
2013:Q1,Black,3901900,1254105,937795,316310,2647796,223648,19158,37811,32118,5693,37957,34293,3664,230365,70495,176908,213285,1389829,187447,60893,997862,996490,633796,353427,3040,6226,1373,2904038,16110435
2013:Q1,Hispanic,1996951,1019231,752376,266855,977720,113874,6108,16006,11995,4011,6030,696,5334,145543,21337,43123,99993,292148,187801,45759,740885,740450,548687,185095,4648,2021,435,1256066,11645060
2013:Q1,Other,5884646,2070791,1692852,377939,3813855,593360,55924,92410,85010,7400,17095,12690,4406,835696,122395,160772,406505,903507,529924,96266,1340926,1338482,1027193,286420,7527,17342,2444,4543720,12015759
2013:Q2,White,72750918,19747311,15946011,3801300,53003608,6536055,1507521,3289220,2605611,683609,1026279,918320,107959,14618350,1199653,1421089,4645172,11034489,6939292,786488,9971907,9947601,7208636,2131385,138765,468815,24306,62779011,82147553
2013:Q2,Black,3990305,1266248,952876,313372,2724057,222700,18442,36117,29379,6738,44250,40363,3887,241336,69375,179187,217316,1430580,203572,61182,1008114,1006556,638724,358745,2985,6102,1558,2982191,16213133
2013:Q2,Hispanic,2025399,1049019,785115,263904,976379,112856,5175,14195,11229,2965,6670,1034,5636,146846,19732,40325,94316,292283,198005,45977,732663,732199,543012,182214,4772,2200,465,1292735,11682911
2013:Q2,Other,6050226,2133916,1755673,378244,3916309,606574,52324,96382,72253,24129,16147,11675,4472,824377,124870,168171,407405,960754,559946,99360,1338731,1336092,1023691,287849,7993,16559,2639,4711494,12072290
2013:Q3,White,74760285,20154926,16335807,3819118,54605359,6620308,1535624,3185673,2573401,612272,1016974,910202,106772,15385718,1215686,1463768,4845387,11297090,7243215,795916,10004866,9981284,7199213,2185031,132090,464949,23581,64755420,82325930
2013:Q3,Black,4108657,1272545,965248,307296,2836113,222353,18014,34540,27890,6650,45971,41873,4099,257380,69378,187461,241646,1476510,220751,62108,1027320,1025932,649985,368626,2132,5190,1388,3081337,16334042
2013:Q3,Hispanic,2079513,1089378,826557,262821,990135,113162,4420,13208,10618,2590,6796,875,5921,151976,18597,39293,93525,293722,208961,46475,733091,732697,543043,183472,4544,1638,394,1346422,11736172
2013:Q3,Other,6287778,2202677,1825450,377227,4085101,621985,50541,92864,66917,25947,13984,9446,4538,857330,128532,179660,423805,1022042,591484,102875,1344806,1342206,1026341,293168,7151,15546,2600,4942972,12133987
2013:Q4,White,76478159,20401769,16578141,3823627,56076390,6654817,1542126,3017827,2395331,622497,1038532,934696,103836,16241845,1230433,1508842,5085312,11557514,7386269,812873,10119721,10095266,7171611,2212120,144390,567145,24455,66358438,82434059
2013:Q4,Black,4257742,1310670,999557,311113,2947072,235049,19682,42164,35208,6956,45509,41821,3688,261332,72072,198386,268103,1517383,220152,67240,1049816,1048286,650681,383429,3077,11099,1529,3207926,16475590
2013:Q4,Hispanic,2188531,1104280,838168,266112,1084251,131183,5063,14792,11958,2834,6892,1598,5295,174335,21864,44583,112756,317199,207343,48240,753165,752679,547614,192272,5194,7599,486,1435366,11807105
2013:Q4,Other,6497563,2248397,1871916,376481,4249165,634184,54870,96567,68202,28364,21893,15183,6710,908470,125620,186716,452338,1073812,591205,103491,1363281,1360678,1027218,302647,8635,22178,2602,5134282,12201181
2014:Q1,White,77923351,20595302,16780604,3814698,57328049,6814258,1531932,3040246,2432139,608106,1073011,972440,100572,17162911,1241393,1520012,5131405,11617512,7382178,813192,10086132,10060911,7135540,2199432,144398,581541,25221,67837219,82477803
2014:Q1,Black,4343518,1341675,1022960,318715,3001842,249564,21351,51254,43994,7260,46296,43011,3286,266605,74577,204277,270817,1533083,214192,69827,1050051,1048392,643931,389292,3182,11986,1659,3293467,16635231
2014:Q1,Hispanic,2297108,1134013,865763,268250,1163095,153522,5693,16521,13523,2999,7212,2520,4691,197422,25064,48393,125952,333219,201016,49080,761619,761044,546267,200397,5490,8890,575,1535489,11893381
2014:Q1,Other,6661139,2289130,1911725,377405,4372009,651982,58867,108782,77281,31501,30500,21707,8793,966234,122434,190241,462723,1097464,580215,102568,1372940,1370344,1026741,307694,8690,27218,2596,5288199,12273643
2014:Q2,White,79587233,20908067,17086184,3821883,58679166,6840671,1465396,3077115,2375377,701738,1060938,963457,97481,18063310,1257410,1539863,5249740,11680859,7626452,817413,10104052,10077774,7117839,2230459,148846,580631,26278,69483181,82467035
2014:Q2,Black,4464876,1388365,1063586,324779,3076511,263002,22761,58780,51158,7622,42704,39798,2906,272411,77763,212056,283255,1551684,218841,73255,1065514,1063671,639483,408462,3701,12025,1843,3399362,16809177
2014:Q2,Hispanic,2427385,1175346,902500,272846,1252039,171805,6193,18404,14802,3602,7115,2992,4123,220782,28582,52805,141631,350218,204245,50257,770676,769995,547283,207322,5986,9404,681,1656710,11991527
2014:Q2,Other,6845540,2332082,1954046,378035,4513458,665155,61177,113874,82144,31730,38019,27263,10757,1024030,119857,194975,480680,1123305,590272,102112,1392199,1389575,1030400,317759,9375,32041,2624,5453341,12351007
2014:Q3,White,79885200,21196976,17360627,3836349,58688224,6900437,1485989,3074243,2375033,699210,1083384,989153,94231,17737512,1265672,1525595,5197959,11720542,7880148,816744,10034601,10008808,7106799,2264431,147042,490535,25793,69850599,82411625
2014:Q3,Black,4555430,1436946,1099955,336991,3118483,277179,24730,66953,58959,7994,42320,39783,2537,268741,80313,214468,274673,1568769,224318,76020,1081579,1079807,639864,429403,3697,6844,1772,3473850,16993640
2014:Q3,Hispanic,2539699,1212151,934133,278018,1327548,191469,6946,20054,16199,3856,7477,3902,3575,235871,31860,55672,151808,366956,208237,51199,783184,782468,552529,218483,6298,5158,716,1756514,12098066
2014:Q3,Other,6933941,2383153,2000983,382170,4550788,680222,66388,124166,89186,34979,46893,34272,12621,987779,116546,196047,482403,1147084,602026,101234,1414467,1411981,1036725,330629,9224,35403,2486,5519474,12432904
