Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2010:Q3,pct20to40,3271041,4234914,1636197,448976,256795,669369,89307,222894,911375,963873,657828,268204,37841
2010:Q3,pct00to20,2262089,3012814,1114051,291883,332872,174309,50472,490926,558301,750724,382548,285691,82485
2010:Q4,pct99to100,12872251,13671274,2155450,442541,4409339,424839,662659,1974523,3601923,799023,608184,50656,140183
2010:Q4,pct80to99,29408484,35163545,8256571,1613383,5802850,6226584,3842321,2911377,6510459,5755062,4617615,871240,266207
2010:Q4,pct60to80,9002286,12080691,3401677,980646,1053668,2978836,1008018,612405,2045441,3078404,2335921,641407,101076
2010:Q4,pct40to60,5676555,7620427,2333784,755755,557333,1714540,466590,358004,1434421,1943872,1388507,508705,46660
2010:Q4,pct20to40,3274936,4250902,1610726,452145,266051,688416,97277,218388,917900,975966,646509,292688,36769
2010:Q4,pct00to20,2211886,2945710,1062933,291033,333945,178863,50414,479480,549042,733824,367944,282114,83766
2011:Q1,pct99to100,13338888,14142068,2130920,457411,4777488,403878,684556,2042686,3645130,803180,610511,48517,144152
2011:Q1,pct80to99,29895759,35674131,8146326,1626011,6190526,6266310,3948069,2923670,6573218,5778372,4614991,863481,299900
2011:Q1,pct60to80,9190028,12243487,3352278,988481,1121517,3036106,1064268,616891,2063946,3053459,2324575,632761,96123
2011:Q1,pct40to60,5639097,7560353,2258314,750928,581057,1723677,478505,345405,1422468,1921256,1369193,506687,45376
2011:Q1,pct20to40,3278165,4246367,1579034,455625,273349,704864,102375,213287,917832,968202,643040,291675,33487
2011:Q1,pct00to20,2166686,2893521,1023089,289808,332621,180629,49918,466573,550883,726835,361479,285189,80167
2011:Q2,pct99to100,13474161,14278589,2130894,481596,4759613,382167,685735,2110906,3727678,804428,607960,48619,147849
2011:Q2,pct80to99,30122282,35896162,8134525,1635007,6185011,6300906,3958246,2934666,6747801,5773880,4607978,872331,293571
2011:Q2,pct60to80,9331484,12376194,3348186,996316,1118750,3090877,1086274,621177,2114613,3044710,2311987,641767,90956
2011:Q2,pct40to60,5620952,7517521,2225298,742131,582370,1731935,476749,332111,1426927,1896569,1343733,509896,42940
2011:Q2,pct20to40,3263013,4228949,1541535,462031,269760,721376,104195,208043,922009,965935,637293,298056,30586
2011:Q2,pct00to20,2142318,2852916,998625,291993,321468,182182,49455,453290,555903,710598,351716,282408,76474
2011:Q3,pct99to100,12783617,13592931,2134615,484758,3892134,357327,635099,2195773,3893225,809314,606897,49556,152861
2011:Q3,pct80to99,29191970,34960364,8074760,1651830,5313559,6305246,3689442,2962322,6963206,5768394,4603119,887500,277775
2011:Q3,pct60to80,9229933,12273720,3354770,1003867,960669,3130047,999849,628785,2195733,3043788,2300129,655654,88005
2011:Q3,pct40to60,5530767,7411737,2197618,742214,534327,1734306,429996,321872,1451404,1880970,1320295,518258,42417
2011:Q3,pct20to40,3249860,4220812,1546926,461719,242603,736986,95773,203076,933729,970952,632350,307179,31423
2011:Q3,pct00to20,2098119,2807311,982746,286241,289893,182565,48860,440650,576356,709192,342979,284028,82185
2011:Q4,pct99to100,13210648,14023540,2119752,502630,4189044,336393,661841,2303549,3910332,812892,603543,50435,158914
2011:Q4,pct80to99,29833837,35593268,8039992,1654711,5632956,6354468,3832904,3012880,7065357,5759431,4603744,905557,250130
2011:Q4,pct60to80,9438111,12490625,3341163,1006657,1016124,3193092,1073761,640935,2218893,3052515,2293389,673698,85428
2011:Q4,pct40to60,5528470,7392397,2140748,732020,554772,1745667,449121,316003,1454066,1863927,1295757,526278,41892
2011:Q4,pct20to40,3261103,4237910,1527027,464238,247965,754553,102387,198459,943282,976807,626709,317074,33024
2011:Q4,pct00to20,2057262,2763123,957284,284400,286375,184655,48471,428841,573098,705861,332592,283183,90086
2012:Q1,pct99to100,13918401,14735716,2109573,528642,4850234,316128,702610,2363458,3865071,817315,604731,49012,163572
2012:Q1,pct80to99,30781300,36544866,8009060,1659813,6319085,6413586,4064388,3010037,7068897,5763567,4588913,900504,274150
2012:Q1,pct60to80,9752153,12773118,3318474,1012587,1137184,3261634,1186188,642679,2214372,3020965,2272642,667278,81045
2012:Q1,pct40to60,5535278,7373448,2084209,720903,595250,1759052,484326,298532,1431176,1838170,1272167,525429,40574
2012:Q1,pct20to40,3263579,4234541,1487118,470469,262649,772697,112505,192455,936648,970962,622307,318322,30333
2012:Q1,pct00to20,2017714,2714940,928471,286500,290020,187117,48024,413660,561148,697226,325554,284496,87176
2012:Q2,pct99to100,13962612,14783403,2152469,537609,4658978,292146,692118,2481069,3969014,820791,601615,49865,169311
2012:Q2,pct80to99,30725418,36486399,8087892,1667796,6141345,6436586,3989623,3067018,7096139,5760981,4580789,915720,264472
2012:Q2,pct60to80,9860697,12879363,3367928,1016272,1103398,3311680,1174549,656196,2249341,3018667,2258967,682330,77370
2012:Q2,pct40to60,5522331,7339331,2098245,715272,587384,1765314,466686,293186,1413244,1816999,1245611,532142,39246
2012:Q2,pct20to40,3254687,4228638,1487328,470489,254309,789680,110903,187557,928372,973951,616347,327937,29667
2012:Q2,pct00to20,2009501,2696543,928136,281527,274259,188198,47336,401162,575924,687042,315410,282474,89158
2012:Q3,pct99to100,14555386,15374573,2199172,548924,5010871,269992,715127,2629276,4001211,819187,595152,49941,174094
2012:Q3,pct80to99,31571595,37360210,8209972,1674728,6511591,6481493,4112371,3153895,7216160,5788615,4584935,935439,268241
2012:Q3,pct60to80,10159479,13191828,3427885,1019873,1167701,3373556,1245299,675607,2281907,3032349,2256007,702682,73660
2012:Q3,pct40to60,5580011,7377363,2095333,708531,609686,1775931,483414,293786,1410682,1797351,1218184,540934,38233
2012:Q3,pct20to40,3289945,4265140,1497035,471196,260098,807639,116915,182971,929285,975195,609480,337150,28565
2012:Q3,pct00to20,2000240,2677513,930384,277354,269669,190119,46629,389459,573899,677273,302669,284306,90298
2012:Q4,pct99to100,14799919,15631587,2234941,563549,5047358,246642,719620,2729325,4090152,831669,599923,53925,177821
2012:Q4,pct80to99,31978732,37735774,8317886,1685359,6563995,6516573,4134968,3187574,7329419,5757041,4568243,955680,233118
2012:Q4,pct60to80,10354210,13377471,3474803,1026394,1175034,3430727,1276345,684658,2309510,3023260,2232668,720921,69671
2012:Q4,pct40to60,5564087,7350804,2076219,702773,614508,1784587,483607,282818,1406292,1786716,1198672,551272,36772
2012:Q4,pct20to40,3296858,4285938,1500913,474038,257507,825370,119185,177078,931847,989080,606657,353616,28807
2012:Q4,pct00to20,1976915,2647428,929112,275327,258047,191672,45974,374565,572731,670513,298422,277491,94600
2013:Q1,pct99to100,15720474,16531665,2304363,584748,5798694,237596,752310,2831093,4022861,811191,581544,47121,182526
2013:Q1,pct80to99,33242236,39043863,8566693,1690676,7330123,6700110,4309739,3220968,7225553,5801626,4591511,956760,253355
2013:Q1,pct60to80,10774845,13816322,3558213,1031324,1310053,3565225,1371875,693704,2285927,3041477,2248881,726380,66216
2013:Q1,pct40to60,5652313,7398845,2070995,692811,657288,1822659,509757,271440,1373895,1746532,1161430,548972,36130
2013:Q1,pct20to40,3356015,4325603,1506807,478330,272713,848537,127283,170950,920984,969588,595190,347098,27300
2013:Q1,pct00to20,1975758,2634883,935501,275201,259903,198894,44982,359112,561290,659125,276436,287442,95247
2013:Q2,pct99to100,15991238,16806840,2395789,595584,5887467,220573,756929,3030642,3919856,815601,579507,47855,188239
2013:Q2,pct80to99,33727833,39560472,8795849,1694841,7433302,6892224,4329121,3353635,7061500,5832639,4595137,973086,264416
2013:Q2,pct60to80,11010477,14061352,3662465,1033209,1326363,3669777,1403797,722161,2243579,3050875,2243805,743759,63311
2013:Q2,pct40to60,5695889,7425141,2105552,684736,664500,1854773,509507,280953,1325120,1729252,1138646,554932,35674
2013:Q2,pct20to40,3374523,4348793,1525442,478203,271001,876182,129457,166219,902289,974270,590174,357462,26634
2013:Q2,pct00to20,1965471,2614250,954576,270247,248275,204577,44170,347207,545198,648779,266794,283098,98887
2013:Q3,pct99to100,16661355,17482208,2471469,600121,6250367,204890,785187,3236520,3933654,820853,579978,49001,191874
2013:Q3,pct80to99,34818087,40684993,9014093,1705995,7807957,7098195,4482420,3489803,7086529,5866905,4617380,995558,253967
2013:Q3,pct60to80,11417201,14494268,3780583,1037756,1391210,3781546,1494023,751297,2257853,3077068,2252000,766320,58748
2013:Q3,pct40to60,5825782,7548725,2151399,681588,685744,1889621,532996,291199,1316178,1722942,1123290,565761,33891
2013:Q3,pct20to40,3429839,4411547,1556481,477121,275824,904323,136892,161113,899794,981708,587180,369385,25143
2013:Q3,pct00to20,1973886,2614492,979039,263880,241302,210790,43028,334479,541974,640605,258755,284271,97579
2013:Q4,pct99to100,17305381,18142811,2551713,609964,6696442,224444,838030,3297886,3924331,837430,585376,57265,194789
2013:Q4,pct80to99,35816927,41820367,9187703,1699624,8238875,7310429,4695858,3572972,7114905,6003440,4613516,1006769,383155
2013:Q4,pct60to80,11651450,14742059,3823288,1039981,1432891,3887260,1573959,741766,2242913,3090609,2239982,786907,63720
2013:Q4,pct40to60,5910368,7642128,2164661,684392,687794,1922671,560799,288124,1333687,1731760,1116416,578480,36864
2013:Q4,pct20to40,3476169,4461983,1585055,477765,281546,907958,145085,167694,896881,985814,583475,379666,22673
2013:Q4,pct00to20,1975716,2612646,975361,265608,248434,213146,43305,336527,530265,636930,258361,281380,97189
2014:Q1,pct99to100,17979064,18832081,2619057,625880,7173060,230551,862054,3292218,4029261,853017,592523,62727,197767
2014:Q1,pct80to99,36728120,42724412,9346370,1685059,8702285,7384722,4752105,3586317,7267554,5996292,4595186,998447,402659
2014:Q1,pct60to80,11804539,14873028,3860016,1038855,1481029,3921497,1587146,719456,2265030,3068488,2216734,785829,65925
2014:Q1,pct40to60,5974115,7703613,2200589,681743,692238,1927942,561374,270747,1368980,1729498,1108579,584447,36472
2014:Q1,pct20to40,3496269,4479066,1585102,479026,288256,906329,147135,173012,900206,982797,579878,380889,22030
2014:Q1,pct00to20,1972266,2612916,969919,268505,256303,210235,44008,335850,528096,640650,259580,284476,96594
2014:Q2,pct99to100,18691475,19567122,2705710,636158,7639319,237257,896776,3401743,4050159,875647,601986,72414,201247
2014:Q2,pct80to99,37713806,43718077,9515904,1681286,9157188,7464119,4865795,3718418,7315368,6004271,4586558,1011761,405952
2014:Q2,pct60to80,11988141,15064627,3928425,1042774,1528179,3958369,1624726,720656,2261498,3076487,2200187,807656,68644
2014:Q2,pct40to60,6096858,7837730,2277767,685768,696814,1934090,571788,278743,1392760,1740872,1106008,598677,36187
2014:Q2,pct20to40,3519583,4514125,1603253,480480,294909,904729,151357,180205,899192,994543,577822,394262,22459
2014:Q2,pct00to20,1982731,2623352,975256,271078,264124,207502,44562,340045,520785,640621,262445,279231,98945
2014:Q3,pct99to100,18832548,19728598,2777991,652019,7514708,242643,905739,3516220,4119279,896050,611354,81378,203318
2014:Q3,pct80to99,38130214,44045407,9701085,1680388,9024168,7529113,4837364,3855415,7417874,5915193,4587126,1027761,300306
2014:Q3,pct60to80,12005897,15096058,3991933,1049667,1471630,3987758,1602440,723232,2269398,3090161,2190744,830609,68808
2014:Q3,pct40to60,6134551,7888629,2328276,689852,671288,1937202,557658,287841,1416512,1754077,1105486,615821,32770
2014:Q3,pct20to40,3521895,4529780,1618978,484850,287177,902435,150024,187456,898861,1007885,576121,406668,25096
2014:Q3,pct00to20,1975333,2625798,977435,276753,260931,204200,45400,344565,516513,650465,265086,280709,104670
2014:Q4,pct99to100,19335395,20252785,2825403,668924,7838274,249180,932846,3609845,4128313,917390,620794,90401,206195
2014:Q4,pct80to99,38885507,44797771,9842343,1671563,9338804,7605041,4914014,3970526,7455480,5912264,4589774,1041154,281336
2014:Q4,pct60to80,12093095,15200389,4025539,1052198,1495100,4022799,1625000,722060,2257693,3107294,2182999,852760,71535
2014:Q4,pct40to60,6184679,7952099,2358711,689815,669533,1942392,562104,292531,1437012,1767420,1105614,629691,32115
2014:Q4,pct20to40,3529101,4548704,1623308,487868,290615,900421,152781,194290,899421,1019603,574529,418939,26135
2014:Q4,pct00to20,1969233,2620947,970409,281392,266237,201301,46083,348293,507232,651714,267757,276595,107362
2015:Q1,pct99to100,19826382,20756455,2894586,683696,8045448,255037,959058,3682750,4235881,930074,626177,94018,209879
2015:Q1,pct80to99,39646033,45538034,10007214,1665226,9537846,7673282,4979322,4063814,7611330,5892001,4577491,1031275,283235
2015:Q1,pct60to80,12229752,15320419,4070941,1055700,1498687,4053832,1642479,717196,2281584,3090667,2165682,849716,75269
2015:Q1,pct40to60,6280693,8043722,2405586,691502,662168,1945919,564071,292936,1481541,1763029,1097325,633490,32214
2015:Q1,pct20to40,3558788,4573310,1629902,490607,291300,897996,154997,200682,907826,1014522,570253,417362,26907
2015:Q1,pct00to20,1962849,2620282,964428,285610,269398,198090,46712,351208,504836,657433,267555,281205,108673
2015:Q2,pct99to100,20084386,21035786,2987256,701080,8101738,260188,971527,3800950,4213048,951400,635445,102404,213551
2015:Q2,pct80to99,40022060,45955166,10196433,1673937,9586102,7733653,4981353,4204013,7579675,5933106,4594257,1046747,292102
2015:Q2,pct60to80,12258240,15380855,4141431,1068522,1476401,4080754,1634524,721476,2257746,3122614,2168709,874171,79734
2015:Q2,pct40to60,6348826,8129465,2484042,699812,647359,1947747,556264,302930,1491311,1780639,1100348,647458,32833
2015:Q2,pct20to40,3563239,4589325,1641203,497804,288353,895161,154853,207917,904034,1026086,569107,429202,27777
2015:Q2,pct00to20,1967261,2623822,966183,293931,269704,194556,47569,356159,495720,656561,269784,277770,109007
2015:Q3,pct99to100,19670137,20643232,3072315,702791,7411333,263595,946776,3871671,4374752,973095,645514,110614,216967
2015:Q3,pct80to99,39593563,45544439,10359580,1680477,8881848,7775605,4787130,4294501,7765297,5950876,4612731,1065993,272152
2015:Q3,pct60to80,12122441,15279129,4215871,1076489,1323985,4098084,1546255,716829,2301616,3156687,2172825,900148,83714
2015:Q3,pct40to60,6356468,8158817,2552417,710817,593747,1945744,515945,303049,1537098,1802349,1104799,664942,32608
2015:Q3,pct20to40,3574476,4613534,1681583,498229,266828,891521,147184,214179,914010,1039057,568398,441534,29125
2015:Q3,pct00to20,1964868,2626537,972720,294893,255366,190286,48675,359114,505483,661669,272598,279873,109198
2015:Q4,pct99to100,20107309,21098428,3130332,708862,7756668,269966,981139,3893733,4357729,991120,658593,111546,220981
2015:Q4,pct80to99,40349795,46286849,10492078,1683129,9221078,7847416,4910426,4333841,7798881,5937054,4636871,1038301,261882
2015:Q4,pct60to80,12274259,15425582,4270783,1083183,1354024,4130876,1589218,703165,2294333,3151323,2180232,880766,90325
2015:Q4,pct40to60,6448751,8255115,2604147,718861,594970,1949700,528948,293293,1565195,1806364,1114469,657588,34307
2015:Q4,pct20to40,3627229,4661238,1711926,499537,271305,888951,151668,219369,918483,1034009,569448,432367,32194
2015:Q4,pct00to20,1955041,2623119,971039,297053,261340,187160,49367,359969,497190,668077,277685,279655,110737
2016:Q1,pct99to100,20453501,21459015,3190385,725106,7904407,275570,1004513,3870619,4488415,1005513,665338,114944,225231
2016:Q1,pct80to99,40934205,46864494,10623552,1686240,9361232,7910991,4968895,4325425,7988159,5930289,4639184,1034379,256726
2016:Q1,pct60to80,12379147,15531165,4311862,1092437,1350002,4159351,1605142,681307,2331064,3152018,2173576,882671,95771
2016:Q1,pct40to60,6525619,8334692,2653581,724628,586143,1951906,530581,274711,1613142,1809073,1111092,663128,34853
2016:Q1,pct20to40,3653153,4685252,1719914,505030,270918,885995,153572,223463,926359,1032098,566314,432380,33404
2016:Q1,pct00to20,1950414,2620249,962097,303802,263448,183694,50069,358792,498347,669836,278186,284721,106929
2016:Q2,pct99to100,20997430,22023296,3274874,748504,8176159,310541,1030292,3977655,4505271,1025866,674543,122193,229130
2016:Q2,pct80to99,41659163,47638353,10882823,1687271,9627318,7946354,5049291,4453000,7992296,5979190,4662481,1048575,268134
2016:Q2,pct60to80,12526940,15714860,4405490,1102094,1368002,4194461,1630787,684538,2329489,3187921,2181645,905228,101048
2016:Q2,pct40to60,6629117,8455531,2738827,727631,584128,1953620,536665,282608,1632051,1826414,1115306,675835,35273
2016:Q2,pct20to40,3663398,4704275,1730243,512920,273729,878074,156384,230336,922589,1040877,565214,442475,33188
2016:Q2,pct00to20,1983339,2644919,963758,313304,268073,186402,50856,363511,499015,661580,280122,282516,98942
2016:Q3,pct99to100,21473621,22522493,3352878,742911,8466869,346049,1066256,4056363,4491167,1048872,686545,129842,232485
2016:Q3,pct80to99,42313376,48354064,10986707,1695603,9913096,7986031,5178585,4550671,8043371,6040688,4691809,1068313,280566
2016:Q3,pct60to80,12681087,15912250,4502551,1109337,1389587,4231829,1675934,682593,2320419,3231163,2193290,930867,107006
2016:Q3,pct40to60,6784390,8638011,2860159,741121,583354,1956175,550345,284817,1662041,1853621,1124506,693037,36078
