Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2014:Q3,SomeCollege,15820495,4987840,3877146,1110694,10832655,1279500,236609,447043,354815,92228,174966,159080,15886,2092446,242535,431520,1043704,3364630,1299105,220597,2858992,2853977,1865040,841643,77374,69919,5014,12961504,32428413
2014:Q3,HS,13021912,4572182,3549554,1022628,8449730,1121786,111552,221402,171896,49507,35651,22955,12696,1176305,191188,438437,734692,3235260,933478,249979,2373752,2369713,1659638,648593,21662,39820,4039,10648160,36805015
2014:Q3,NoHS,2558519,1211495,929831,281664,1347024,188393,8770,66240,62819,3421,6664,1719,4945,150402,33403,70801,132036,480104,147999,62212,459611,458907,308867,135925,9437,4678,703,2098909,14353147
2014:Q4,College,63760110,15666046,13239998,2426048,48094063,5557045,1251105,2501252,1918686,582565,931581,853180,78401,16421538,1037529,1066331,4267830,7823196,6722544,514114,7682758,7662264,5535109,1649258,63305,414592,20495,56077351,40658489
2014:Q4,SomeCollege,15975882,5034095,3913795,1120300,10941787,1286868,234212,436646,349561,87085,169355,153397,15958,2110874,247580,443663,1052356,3424074,1314007,222150,2867397,2862339,1862619,859319,75890,64511,5058,13108485,32674428
2014:Q4,HS,12937971,4546196,3538265,1007931,8391774,1101921,111933,212693,166177,46516,41695,29496,12199,1202084,194621,432292,739779,3161936,942474,250346,2347378,2343391,1624347,656902,23248,38894,3986,10590593,36286658
2014:Q4,NoHS,2698733,1251136,953655,297481,1447597,202224,10310,63657,59915,3742,6065,1742,4323,164068,36845,79981,150597,511928,158522,63401,478152,477394,319392,144061,9899,4042,758,2220581,14615189
2015:Q1,College,65048308,15942787,13506150,2436637,49105521,5815024,1229518,2534731,2029686,505045,932216,855925,76291,16826622,1046901,1074787,4336957,7916384,6877281,515099,7714674,7693456,5540069,1662263,70429,420695,21218,57333635,40971787
2015:Q1,SomeCollege,16141028,5096452,3966629,1129823,11044575,1325966,223936,440969,371298,69670,165672,149852,15820,2100441,252512,451219,1060348,3480507,1319618,223389,2852128,2846917,1849462,861870,73954,61631,5211,13288899,32923849
2015:Q1,HS,12826182,4517566,3523935,993631,8308616,1106600,109145,208412,170499,37913,43429,31793,11636,1201911,197559,421780,743097,3083325,943377,249981,2289963,2285829,1585222,636820,25907,37880,4134,10536219,35742669
2015:Q1,NoHS,2836705,1288192,975943,312249,1548513,218833,11406,61507,57833,3675,5341,1797,3544,175872,40378,89080,169370,543938,168310,64477,490961,490117,329729,146113,10398,3878,844,2345744,14878270
2015:Q2,College,65829645,16312255,13842605,2469650,49517390,5891020,1217956,2449640,2038782,410858,909029,834719,74310,16960934,1046787,1082749,4330628,8002102,7109379,517167,7814466,7792713,5584032,1697790,79232,431659,21753,58015179,41288218
2015:Q2,SomeCollege,16237344,5189862,4042298,1147564,11047482,1329018,215293,424589,373634,50955,160292,144608,15684,2052732,255781,458582,1045828,3533545,1346695,225127,2870317,2864968,1853205,881162,71050,59552,5349,13367027,33175587
2015:Q2,HS,12675603,4522116,3534050,988066,8153486,1081828,107019,196091,167433,28658,48228,37140,11088,1171074,198561,410960,731716,3000699,957267,250045,2272983,2268740,1557946,644317,29639,36838,4243,10402620,35186754
2015:Q2,NoHS,2971828,1327401,997595,329806,1644427,232666,12637,58587,55218,3369,4652,1831,2821,184918,43832,98401,187226,575714,180105,65689,512641,511713,342469,154483,10895,3866,928,2459187,15133346
2015:Q3,College,65347361,16673717,14178619,2495098,48673644,5949161,1277535,2740054,2329164,410891,886869,815108,71761,15735004,1039512,1067656,4122334,8070000,7262042,523478,7909471,7888033,5632690,1746630,87430,421283,21438,57437890,41606451
2015:Q3,SomeCollege,16119407,5280381,4125454,1154927,10839026,1328567,218018,480186,429961,50225,154798,139378,15420,1818963,257795,450105,971760,3578129,1351909,228796,2888281,2882868,1858469,903976,66687,53736,5413,13231126,33428554
2015:Q3,HS,12316856,4500333,3522071,978262,7816523,1054763,109494,210834,182864,27970,52807,42294,10513,999605,198199,387547,684447,2910800,955657,252370,2253040,2248829,1530744,649985,32178,35922,4211,10063816,34632618
2015:Q3,NoHS,3082063,1363751,1028342,335409,1718311,246056,14793,55537,51851,3686,3918,1867,2050,179537,47197,106512,201605,605907,189735,67514,532942,531951,354964,162512,11348,3127,990,2549121,15371372
2015:Q4,College,66619169,16954826,14438409,2516417,49664343,6146834,1306947,2548726,2365281,183445,868172,798529,69644,16391949,1044458,1090882,4238761,8164225,7332054,531334,7965536,7944265,5698171,1727268,103651,415176,21271,58653633,41925152
2015:Q4,SomeCollege,16298494,5349196,4185896,1163301,10949297,1355494,215469,453995,437496,16498,149432,134216,15216,1846441,262050,468369,994113,3635869,1334890,233177,2876080,2870589,1869263,892755,59974,48597,5491,13422414,33681662
2015:Q4,HS,12216055,4468663,3501371,967293,7747392,1048920,109965,191927,181274,10653,57120,47134,9986,1027666,199939,385789,695214,2835867,939544,255444,2203269,2199066,1503287,618983,41777,35020,4203,10012786,34093968
2015:Q4,NoHS,3216613,1398244,1054630,343615,1818368,261584,16643,50631,48748,1882,3291,1906,1385,193329,50769,116989,220649,638108,196883,69493,543062,542006,366576,161217,11704,2508,1056,2673551,15583303
2016:Q1,College,67676629,17219020,14677694,2541327,50457609,6364038,1291547,2651521,2475256,176265,903836,835279,68557,16688860,1050208,1100884,4297072,8249267,7324001,536372,8018077,7996016,5719513,1746766,114582,415156,22061,59658551,42242987
2016:Q1,SomeCollege,16413651,5408451,4230380,1178070,11005201,1386102,205676,474682,459338,15344,146880,131687,15194,1825160,266490,477626,999344,3689381,1297562,236297,2864081,2858428,1863367,898682,51911,44469,5653,13549570,33933822
2016:Q1,HS,12067260,4441518,3482630,958888,7625742,1046169,107736,194227,184276,9951,55084,45528,9557,1019199,201845,377168,695736,2760274,911306,256997,2161198,2156854,1473702,603682,45344,34126,4344,9906062,33584509
2016:Q1,NoHS,3337327,1429645,1070687,358958,1907681,277049,17902,46758,44805,1953,2881,1992,889,202931,54314,126634,238307,668584,201448,70874,555472,554325,377107,163094,12043,2081,1147,2781855,15760095
2016:Q2,College,69052243,17624015,15058966,2565049,51428229,6384383,1241063,2705230,2590061,115169,909523,841656,67868,17214256,1064061,1119850,4368040,8339651,7538503,543669,8122676,8100111,5766925,1781112,123179,428895,22566,60929567,42558624
2016:Q2,SomeCollege,16630781,5514317,4318053,1196264,11116464,1378229,190510,491011,482180,8831,142371,127134,15238,1835005,272436,493287,1008316,3744689,1320157,240453,2877984,2872193,1869073,917001,43385,42734,5791,13752797,34183946
2016:Q2,HS,12026799,4479003,3527523,951480,7547796,1016980,103550,193613,187510,6103,56991,47809,9182,1033706,205222,373813,698772,2683706,921518,259925,2146971,2142531,1454630,608978,45723,33199,4440,9879828,33117948
2016:Q2,NoHS,3471410,1470404,1091474,378931,2001006,288250,18613,41753,40368,1385,2512,2048,464,214443,57920,136651,255546,701407,211470,72441,574217,572988,388681,169731,12453,2123,1229,2897193,15892701
2016:Q3,College,70408930,17974895,15383890,2591005,52434034,6576478,1217878,2587855,2545759,42097,883191,816591,66599,17775606,1071856,1140793,4495326,8432003,7704178,548871,8258543,8236886,5829953,1830058,133360,443514,21656,62150387,42870729
2016:Q3,SomeCollege,16872692,5630699,4430860,1199839,11241993,1403792,179549,476735,474021,2714,136014,120860,15154,1849670,277321,510498,1033731,3801203,1329804,243675,2900134,2894328,1880026,939852,33309,41141,5806,13972558,34430946
2016:Q3,HS,12015935,4509926,3565113,944812,7506010,1013435,101265,183753,181678,2075,63067,54274,8793,1052214,207813,372056,711744,2614029,924580,262054,2136433,2132103,1437417,615681,46668,32337,4330,9879502,32707991
2016:Q3,NoHS,3591947,1498306,1122771,375535,2093641,301645,19648,38564,38017,547,2073,2073,0,225627,61265,146460,273066,732412,219444,73437,591030,589763,398690,176029,12855,2189,1267,3000916,15972078
2016:Q4,College,70932631,18309588,15700841,2608747,52623043,6654129,1200668,2434616,2434616,0,846470,780386,66084,17936883,1072864,1140028,4546875,8524472,7705613,560425,8301491,8280910,5858873,1866500,129690,425847,20581,62631141,43178475
2016:Q4,SomeCollege,17086721,5730892,4520770,1210122,11355829,1452138,177178,451177,451177,0,138843,123253,15590,1882960,277869,503312,1038017,3848571,1333701,252063,2933296,2927547,1889594,963825,36264,37864,5749,14153425,34673655
2016:Q4,HS,11996406,4492939,3546347,946592,7503467,1027432,98066,175960,175960,0,71977,63315,8663,1076800,206938,365384,714702,2580088,926420,259701,2149167,2145007,1445031,624650,43939,31386,4160,9847239,32365047
2016:Q4,NoHS,3555897,1506184,1134918,371267,2049713,300743,18450,39963,39963,0,2040,1872,167,226611,59823,138171,262845,709648,216726,74692,596538,595330,398552,181460,13404,1914,1207,2959360,15991677
2017:Q1,College,72710549,18616907,15983531,2633376,54093642,6807951,1168518,2425425,2425425,0,856774,791847,64927,18905084,1087909,1171815,4761961,8633471,7709905,564830,8351621,8329955,5889794,1874692,124013,441456,21666,64358928,43483058
2017:Q1,SomeCollege,17536618,5842003,4615255,1226748,11694615,1515866,172577,448098,448098,0,143704,127766,15938,2025352,280924,518755,1089888,3903816,1338400,257236,2953525,2947639,1898988,968309,39792,40550,5886,14583093,34910605
2017:Q1,HS,12181571,4530776,3577835,952941,7650794,1053101,94256,176543,176543,0,74956,66444,8512,1179123,208692,375644,745113,2558485,930626,254254,2135207,2130890,1452464,608486,39660,30280,4316,10046364,32086342
2017:Q1,NoHS,3527384,1514335,1142198,372137,2013049,300121,16982,40475,40475,0,1986,1708,278,235470,58435,131354,254489,685858,213352,74525,593148,591944,396333,178930,13882,2798,1204,2934237,15954933
2017:Q2,College,74157231,18968275,16321861,2646414,55188956,6711435,1155889,2491261,2491261,0,835026,770099,64927,19439049,1095897,1193774,4913720,8736908,8044456,571542,8440876,8418879,5931410,1900786,129569,457114,21998,65716355,43786178
2017:Q2,SomeCollege,17980569,5978217,4741849,1236368,12002352,1530639,170846,459375,459375,0,147257,130670,16587,2110601,282642,527228,1122941,3955783,1431587,263455,2987644,2981691,1912798,986622,39017,43254,5953,14992925,35140246
2017:Q2,HS,12367456,4585747,3629195,956552,7781709,1047494,91835,182010,182010,0,81849,73388,8461,1243030,209658,381476,766179,2539164,988551,250463,2157527,2153159,1465025,613764,45139,29231,4367,10209929,31865804
2017:Q2,NoHS,3479829,1512964,1146229,366735,1966865,294100,15763,40037,40037,0,2067,1518,549,238756,56740,123580,243734,659486,218105,74495,594167,592991,393639,181560,14125,3668,1176,2885662,15867779
2017:Q3,College,75442222,19302321,16647100,2655221,56139902,6715009,1205159,2409553,2409553,0,812015,749301,62714,20035906,1109428,1216531,5097610,8839511,8110661,588518,8528476,8506439,5980214,1939783,124833,461608,22038,66913746,44089537
2017:Q3,SomeCollege,18365458,6104309,4861461,1242848,12261149,1565053,178261,442136,442136,0,150319,133508,16810,2205140,285277,536100,1165066,4006429,1453056,274312,3029670,3023676,1929640,1007984,42103,43949,5994,15335788,35361031
2017:Q3,HS,12550114,4643926,3683855,960071,7906188,1056635,93098,178712,178712,0,88337,80047,8290,1315121,211791,388142,793136,2523537,1005607,252070,2175330,2170947,1482539,618343,41756,28308,4383,10374784,31697363
2017:Q3,NoHS,3426070,1511473,1153460,358013,1914597,289089,15334,41079,41079,0,1890,1331,558,241879,54997,115593,232464,631405,215010,75858,593480,592343,390663,183091,14453,4137,1137,2832590,15736147
2017:Q4,College,77337562,19605831,16917246,2688585,57731731,6789819,1268251,2422717,2422717,0,751538,690245,61293,21061746,1123328,1242815,5306019,8943513,8226043,595943,8640159,8618186,6023502,1979742,124983,489959,21973,68697403,44394836
2017:Q4,SomeCollege,18843996,6215007,4958462,1256546,12628989,1613519,187674,442972,442972,0,151438,134169,17270,2359337,287871,547226,1213972,4056483,1487721,280776,3074856,3068833,1943629,1032926,43350,48928,6023,15769140,35571413
2017:Q4,HS,12801481,4691030,3718015,973015,8110451,1076362,95102,181504,181504,0,98663,90469,8193,1430001,214237,396884,824615,2511908,1031841,249335,2206767,2202377,1500821,631689,42601,27265,4390,10594714,31574946
2017:Q4,NoHS,3365027,1502302,1152811,349490,1862726,284611,14995,41009,41009,0,1808,1125,683,248541,53140,107643,220625,602222,212636,75497,594084,592991,386552,186395,14669,5375,1093,2770943,15565969
2018:Q1,College,78093792,20052396,17330395,2722001,58041396,6984667,1245268,2490091,2490091,0,730448,670920,59528,20981868,1132459,1244857,5294484,9037797,8295437,604021,8687897,8663981,6047737,1985013,126972,504259,23916,69405895,44703778
2018:Q1,SomeCollege,19127126,6362629,5088853,1273776,12764497,1685759,184246,453920,453920,0,154459,136736,17723,2361171,289481,541199,1197099,4100147,1509563,287452,3083789,3077570,1947401,1034843,43961,51364,6220,16043336,35769845
2018:Q1,HS,12956069,4783867,3796466,987401,8172202,1112575,92516,188013,188013,0,104615,96516,8099,1442554,216179,394491,822737,2499179,1052144,247198,2206376,2201695,1511949,618378,45016,26352,4681,10749694,31492482
2018:Q1,NoHS,3289732,1499393,1153690,345703,1790339,281438,13524,40307,40307,0,1731,952,780,243361,51119,98286,205560,571353,208607,75053,583138,582041,379452,181649,14834,6106,1096,2706594,15363177
2018:Q2,College,79127994,20339411,17587043,2752368,58788583,6900879,1276709,2616463,2616463,0,717796,660348,57448,21306933,1146849,1258274,5394898,9138482,8421953,609347,8764728,8740938,6099773,2005310,137063,498792,23791,70363265,45018062
2018:Q2,SomeCollege,19452112,6477735,5189774,1287961,12974377,1701954,188803,475796,475796,0,157852,139668,18183,2418423,291881,542812,1212553,4144918,1546621,292765,3108597,3102358,1962059,1048600,41467,50232,6239,16343516,35954778
2018:Q2,HS,13131578,4847285,3845838,1001447,8284292,1114126,92907,198592,198592,0,109639,101628,8012,1495323,219107,397855,838952,2491258,1082547,243986,2238776,2234088,1530959,622915,54627,25588,4688,10892801,31443901
2018:Q2,NoHS,3197318,1478663,1139538,339124,1718656,273335,12697,38742,38742,0,1640,791,849,241730,49119,89601,191611,540544,205595,74041,576762,575715,373267,181370,14898,6179,1047,2620556,15133703
2018:Q3,College,80737629,20585808,17811256,2774552,60151821,6769135,1276003,2797449,2797449,0,709261,653984,55277,22215994,1163044,1272026,5590626,9247525,8492375,618385,8868645,8844178,6159633,2048557,134408,501580,24468,71868984,45339391
2018:Q3,SomeCollege,19848442,6574153,5275663,1298490,13274289,1707734,188497,507694,507694,0,161450,142727,18723,2556280,294425,544316,1255284,4191354,1567636,299619,3150898,3144578,1979230,1070920,43877,50552,6320,16697544,36124665
2018:Q3,HS,13379792,4914975,3901482,1013493,8464817,1110481,91667,212936,212936,0,114251,106305,7945,1605129,222446,401630,870248,2488243,1105103,242684,2269514,2264706,1553890,633071,52955,24791,4808,11110278,31423131
2018:Q3,NoHS,3111209,1461687,1130506,331181,1649522,264268,11485,35993,35993,0,1565,639,927,245109,47106,81042,178386,510233,200891,73446,571886,570870,367298,182032,15044,6496,1016,2539323,14883479
2018:Q4,College,77859616,20790659,17978572,2812087,57068957,6871380,1412401,2954207,2954207,0,673450,620351,53100,19238596,1151542,1230633,5116621,9320300,8469547,630280,8937273,8913805,6199621,2084252,149115,480816,23468,68922343,45669465
2018:Q4,SomeCollege,19467518,6661627,5351990,1309638,12805891,1759784,208301,534492,534492,0,163335,143947,19388,2153850,291879,507251,1099959,4217407,1562044,307589,3170771,3164511,1986784,1092148,38991,46588,6261,16296747,36277959
2018:Q4,HS,13128107,4965770,3935301,1030469,8162337,1137254,97252,226020,226020,0,121169,113262,7907,1350157,221754,380124,800140,2471885,1113790,242792,2316606,2311904,1573241,647213,67274,24176,4702,10811501,31424101
2018:Q4,NoHS,2975053,1440068,1120658,319411,1534985,258568,11711,33135,33135,0,1512,481,1031,212272,44697,69846,159210,477076,193824,73133,565437,564491,360033,183428,14946,6084,946,2409616,14618438
2019:Q1,College,82422091,21152493,18307965,2844528,61269598,7016055,1513892,3117326,3117326,0,663387,612146,51241,22221500,1176844,1281933,5575817,9465887,8603232,633725,8945266,8920622,6220661,2089327,133669,476964,24645,73476825,46009986
2019:Q1,SomeCollege,20342712,6762298,5430488,1331811,13580414,1819448,222725,561935,561935,0,166889,146583,20306,2576522,295626,533957,1217523,4275554,1598704,311531,3175538,3169163,1984989,1091746,46793,45635,6375,17167174,36413112
2019:Q1,HS,13743095,5078459,4030683,1047776,8664637,1169698,100811,239762,239762,0,125835,117919,7915,1657245,226612,401515,872064,2484525,1147538,239031,2306517,2301624,1588831,635678,53664,23452,4893,11436578,31440740
2019:Q1,NoHS,2930760,1434078,1110261,323817,1496682,253262,11476,29746,29746,0,1572,345,1227,233885,42809,63606,148476,450051,190251,71547,551711,550785,351689,177730,15182,6184,925,2379050,14344511
2019:Q2,College,84010020,21414493,18548949,2865543,62595528,6885043,1481189,3322920,3322920,0,667495,618349,49146,22881580,1189088,1313092,5757300,9577691,8880049,640082,9040981,9016900,6271654,2120772,137245,487229,24081,74969039,46362656
2019:Q2,SomeCollege,20747039,6861634,5519575,1342059,13885405,1822452,217233,596818,596818,0,171410,150032,21379,2676011,296831,546144,1252457,4315415,1674076,316556,3204748,3198405,1995950,1108475,46777,47203,6344,17542291,36528577
2019:Q2,HS,14061394,5160526,4099844,1060682,8900868,1167486,98014,256364,256364,0,129332,121388,7944,1746991,229534,413483,901718,2517281,1204057,236608,2347568,2342719,1617139,645457,57507,22615,4850,11713825,31466976
2019:Q2,NoHS,2839656,1409578,1091264,318313,1430078,244111,9879,24887,24887,0,1664,221,1443,233829,40772,56549,135288,423120,189655,70324,546397,545529,346221,177416,15210,6683,868,2293259,14067630
2019:Q3,College,84538694,21621781,18720296,2901484,62916913,6848236,1680062,3325478,3325478,0,683455,636639,46815,22740102,1202228,1334410,5819681,9686944,8951428,644890,9141626,9116833,6329400,2165513,130255,491665,24793,75397069,46729175
2019:Q3,SomeCollege,20944479,6963303,5617976,1345327,13981176,1843136,245360,592275,592275,0,176824,154150,22674,2662007,297935,550944,1251024,4350041,1691006,320624,3238723,3232313,2006682,1127472,50490,47669,6410,17705756,36622805
2019:Q3,HS,14222311,5209516,4132883,1076634,9012795,1177118,105589,260483,260483,0,131899,123897,8002,1761263,232546,420770,913278,2548110,1228320,233418,2376112,2371135,1643046,654426,51846,21818,4977,11846199,31496738
2019:Q3,NoHS,2734108,1373926,1072648,301279,1360181,236437,10476,25010,25010,0,1805,108,1697,226823,38794,49268,121551,396651,184484,68882,539921,539083,340133,176747,15211,6992,838,2194187,13793728
2019:Q4,College,87395753,21963553,19012465,2951088,65432200,7170633,1777945,3247278,3247278,0,686111,638170,47941,24374617,1225818,1363796,6132392,9835932,8955781,661897,9269551,9244607,6400076,2207362,136260,500909,24944,78126202,47111144
2019:Q4,SomeCollege,21428050,7016421,5668753,1347668,14411629,1902250,255181,554729,554729,0,163181,142960,20222,2885105,294020,563407,1349991,4398104,1720992,324669,3266888,3260595,2029551,1134834,50700,45510,6294,18161161,36694265
2019:Q4,HS,14419108,5223213,4142046,1081167,9195895,1215856,113692,259273,259273,0,130360,121291,9069,1876245,229840,416408,925309,2546002,1242233,240678,2380187,2375313,1626723,673962,52145,22483,4874,12038922,31524615
2019:Q4,NoHS,2687724,1355666,1064247,291419,1332058,234505,11038,26685,26685,0,1524,113,1411,226013,36570,46701,114692,382637,182450,69242,527474,526690,329330,176033,15094,6233,784,2160251,13528237
2020:Q1,College,82665552,22488016,19494773,2993243,60177536,7512344,2146217,3224068,3210784,13284,830316,781208,49107,18940319,1238928,1308318,5378720,9892417,9040026,665862,9367581,9340315,6454191,2207645,159970,518509,27266,73297971,47509758
2020:Q1,SomeCollege,20664886,7137994,5790508,1347486,13526892,1962322,303163,528321,526590,1731,159042,140985,18057,2137275,287977,517711,1139531,4397570,1771413,322566,3252450,3246120,2043152,1113571,44602,44795,6331,17412435,36741486
2020:Q1,HS,13777673,5273839,4190803,1083036,8503834,1255760,133268,260919,260030,890,118241,108232,10009,1337754,225480,373797,782088,2506564,1268050,241913,2360181,2355132,1604991,659433,67641,23067,5049,11417492,31547831
2020:Q1,NoHS,2575074,1340467,1057705,282762,1234607,232683,14038,27200,27117,83,1352,160,1191,169850,34306,40445,102338,362381,182074,67941,506600,505829,317940,167190,14975,5724,771,2068474,13274593
2020:Q2,College,88776841,23019373,20009986,3009387,65757469,8220182,2318925,2952006,2849449,102556,836378,786475,49903,22875318,1282886,1395578,6084713,10019261,9090990,681233,9415168,9388418,6525833,2196552,155801,510232,26750,79361673,47926113
2020:Q2,SomeCollege,21710079,7266080,5928799,1337281,14443999,2090180,322233,460619,446301,14317,147087,131049,16038,2663196,286738,567722,1345165,4425395,1810543,325122,3245621,3239469,2060720,1090723,48702,39323,6152,18464458,36763012
2020:Q2,HS,14344298,5340590,4264222,1076368,9003708,1338475,144251,244207,237069,7138,116908,106099,10809,1660423,225319,394555,851652,2491968,1287899,248049,2321014,2316161,1583458,649993,58844,23866,4853,12023285,31564270
2020:Q2,NoHS,2572240,1331420,1058852,272568,1240820,234804,15161,32635,32057,578,1128,164,964,188427,32439,40625,98855,347628,181060,68057,487377,486669,307085,160123,14915,4545,709,2084862,13035734
2020:Q3,College,92351271,23704944,20574587,3130357,68646326,8456260,2188722,2847573,2847573,0,809287,758357,50930,24958301,1325776,1455457,6421291,10131950,9346546,705164,9630703,9604020,6655101,2235847,149703,563369,26683,82720568,48361301
2020:Q3,SomeCollege,22343462,7428145,6065885,1362260,14915316,2122620,298284,428506,428506,0,133987,119708,14280,2930682,284851,597970,1441983,4441255,1904230,330948,3291849,3285848,2098618,1089790,52535,44906,6001,19051612,36757388
2020:Q3,HS,14664006,5432570,4331544,1101026,9231436,1362339,142280,238650,238650,0,117785,106254,11530,1810430,224741,402438,866744,2469653,1338676,257700,2309602,2304889,1571972,659373,49445,24099,4713,12354404,31571817
2020:Q3,NoHS,2547447,1328450,1056179,272271,1218996,231663,13552,31253,31253,0,968,158,810,192151,30620,39605,93528,332392,184094,69171,476863,476207,298741,157696,14756,5013,657,2070583,12814595
2020:Q4,College,98874811,24513736,21270954,3242783,74361075,9020676,2112027,2904951,2904951,0,853740,802075,51665,28987569,1382334,1510635,7008684,10314937,9549259,716262,9864646,9838588,6784166,2266211,154961,633250,26058,89010165,48816418
2020:Q4,SomeCollege,23410960,7610254,6227986,1382268,15800706,2213736,281993,420231,420231,0,125454,112817,12637,3449967,284683,623721,1605844,4483841,1980490,330746,3329162,3323356,2130199,1087117,52853,53187,5807,20081798,36723156
2020:Q4,HS,15262115,5546500,4424578,1121922,9715615,1423379,142129,244209,244209,0,113543,101405,12138,2130990,225747,407559,915624,2471035,1379989,261411,2301705,2297203,1549245,674514,49193,24250,4502,12960410,31568356
2020:Q4,NoHS,2550813,1331918,1060706,271213,1218895,231962,12503,29900,29900,0,823,172,651,209450,28987,38415,89629,322323,186115,68788,466744,466147,288588,157011,14680,5869,598,2084069,12614114
2021:Q1,College,102976472,25523787,22184020,3339767,77452685,9703675,2189042,2429752,2429752,0,874384,820376,54008,31162578,1401827,1520867,7237386,10450753,9757356,725065,10048441,10020335,6903100,2277344,154538,685354,28106,92928031,49292558
2021:Q1,SomeCollege,24060703,7848320,6448445,1399876,16212383,2321542,286627,335255,335255,0,116320,104880,11439,3709195,278148,618719,1663883,4498451,2055107,329136,3342626,3336840,2155226,1069091,54443,58080,5786,20718077,36658863
2021:Q1,HS,15606712,5700408,4562841,1137568,9906303,1495477,148474,208766,208766,0,111243,98379,12864,2278597,221441,392561,913392,2451790,1420711,263852,2268240,2263625,1525333,668826,44922,24544,4615,13338472,31551771
2021:Q1,NoHS,2555616,1350172,1076003,274169,1205444,233327,12780,32173,32173,0,876,179,697,213129,27098,35459,84450,309606,188333,68214,452478,451895,279143,151959,14547,6246,583,2103138,12437226
2021:Q2,College,108386374,27243390,23685392,3557998,81142984,9813097,2181670,2328611,2285307,43304,908579,852708,55871,33663990,1445078,1569047,7631820,10607690,10260202,733199,10520925,10493219,7233468,2395500,154633,709617,27706,97865449,49790816
2021:Q2,SomeCollege,25027299,8287609,6831303,1456305,16739691,2319038,279508,306297,302129,4168,108232,97984,10248,4000127,274948,637261,1763948,4516159,2207354,326818,3486727,3481131,2261416,1106027,55647,58042,5596,21540572,36563052
2021:Q2,HS,16184427,6022520,4834646,1187874,10161906,1499324,150811,200251,197573,2677,108030,94543,13487,2449526,220072,393373,932658,2437192,1504948,265722,2342211,2337785,1548142,723359,41309,24975,4425,13842216,31519946
2021:Q2,NoHS,2601713,1405733,1118483,287250,1195980,229684,12379,31660,31465,196,880,189,692,218997,25489,34115,80279,298767,196067,67663,460353,459821,279145,160299,14426,5952,532,2141360,12286870
2021:Q3,College,111139312,28623925,24896094,3727831,82515387,9986182,2133364,2426013,2317998,108015,964729,906958,57770,34011802,1473845,1598538,7630420,10734557,10805515,750423,10792600,10764615,7414500,2455120,163325,731671,27985,100346712,50312285
2021:Q3,SomeCollege,25463909,8597225,7106504,1490721,16866684,2324890,266882,304958,294151,10808,101491,92341,9150,3998831,269094,642383,1750314,4513674,2366360,327806,3534660,3529214,2308191,1108362,55133,57528,5445,21929249,36434267
2021:Q3,HS,16416034,6247129,5025722,1221407,10168905,1508872,150970,206789,200015,6774,103512,89445,14066,2426006,216515,385542,898180,2408264,1593127,271129,2360439,2356124,1550657,736702,43378,25387,4314,14055595,31470766
2021:Q3,NoHS,2618798,1446905,1153248,293657,1171893,227101,11695,31022,30567,455,899,204,695,210853,23840,32106,74984,286582,204609,68202,457442,456949,276840,160003,14484,5622,494,2161356,12165980
2021:Q4,College,114493077,29402004,25492040,3909964,85091073,10429858,2215135,2170175,2153843,16331,994818,935252,59566,35352658,1502518,1618449,7986422,10915363,11142363,763314,11084042,11055588,7610535,2515386,190104,739564,28453,103409036,50858061
2021:Q4,SomeCollege,25889084,8718238,7193363,1524875,17170846,2374828,270992,262856,261552,1303,93836,85722,8114,4117831,262857,640213,1830455,4527905,2462592,326483,3578230,3572930,2355416,1112646,50297,54570,5300,22310854,36271053
2021:Q4,HS,16607568,6318383,5062140,1256242,10289185,1546564,156784,187321,186366,955,100672,86085,14586,2485536,212695,373115,910067,2395285,1646842,274305,2397714,2393492,1551876,758456,57317,25843,4221,14209854,31402115
2021:Q4,NoHS,2615664,1456175,1156148,300027,1159490,227290,12052,29750,29683,67,903,212,691,209771,22268,29816,71347,278268,209636,68388,457346,456886,275120,162042,14742,4983,459,2158319,12077495
2022:Q1,College,116272305,32130223,28024134,4106089,84142082,10705187,2198290,2289471,2289471,0,1112566,1053791,58776,34055369,1510245,1585356,7651101,10825140,11434295,775062,11318281,11288031,7786247,2556794,200272,744718,30250,104954024,51429237
2022:Q1,SomeCollege,26111299,9344327,7781633,1562693,16766972,2390303,262102,266783,266783,0,89690,82842,6849,3895550,253220,604286,1721603,4418285,2540964,324188,3603231,3598007,2394762,1102893,49232,51120,5224,22508068,36071953
2022:Q1,HS,16726712,6772513,5479497,1293015,9954199,1563128,157770,196432,196432,0,91709,77024,14685,2317780,205991,338398,832952,2282380,1691054,276605,2409586,2405313,1561644,757513,59875,26281,4274,14317126,31311876
2022:Q1,NoHS,2677344,1567540,1257069,310471,1109804,226593,11681,29116,29116,0,706,245,462,192771,20619,25636,65694,254135,214254,68598,455903,455458,276535,159782,14838,4303,445,2221442,12024351
